date,country,party,pos_corpus,topic,direction,text
201105,62,62320,131,NA,NA,"Ces fonds serviront aux investissements dans les technologies durables, la conservation énergétique commerciale et résidentielle, le transport en commun, le développement des énergies renouvelables et la transition des travailleurs vers l'économie durable;"
201105,62,62320,132,NA,NA,• Le NPD s'engage à respecter les engagements qu'a pris le Canada au G20 afin d'éliminer les subventions aux énergies non-renouvelables
201105,62,62320,133,NA,NA,et à mettre fin à la préférence du fédéral pour la production d'énergie non-renouvelable;
201105,62,62320,134,NA,NA,• Le NPD s'engage à rediriger l'argent de ces subventions vers la production d'énergie propre.
201105,62,62320,136,NA,NA,"••Travailler avec les provinces et les territoires pour réinstaurer les incitatifs du fédéral pour les énergies propres, comme l'énergie solaire, éolienne, hydroélectrique, marémotrice, biomasse, et autres sources renouvelables pour la production d'électricité et pour la cogénération industrielle, en soutenant les installations d'énergies renouvelables appartenant aux collectivités;"
201105,62,62320,137,NA,NA,"••Stimuler l'innovation en matière d'énergies durables « Faites au Canada » à l'aide d'incitatifs, notamment pour le soutien à la recherche, le développement et la commercialisation;"
201105,62,62320,138,NA,NA,"••Instaurer un fonds renouvelable d'aide fédérale pour les rénovations domiciliaires éco-énergétiques afin de réduire la consommation d'énergie et les émissions de gaz à effet de serre, de créer des emplois locaux, tout en aidant les Canadiens à économiser de façon permanente sur leurs factures de consommation énergétique domiciliaire;"
201105,62,62320,139,NA,NA,"••Gérer les coûts de transition et la réingénierie des industries dépendantes des sources d'énergie afin de les aider à s'adapter à de plus faibles émissions de carbone,"
201105,62,62320,140,NA,NA,en incluant le développement d'un fonds durable pour appuyer les travailleurs lors de la transition à une économie basée sur les énergies propres;
201105,62,62320,141,NA,NA,"••Soutenir les personnes à faible revenu et qui sont dépendantes des sources d'énergie, pour s'assurer que les augmentations des coûts énergétiques n'exacerbent pas l'inégalité grandissante;"
201105,62,62320,142,NA,NA,"••Développer des programmes de formation pour les ingénieurs dans le domaine des énergies durables, les techniciens, les travailleurs de la construction, ainsi que les professions de l'entretien et de la vérification."
201105,62,62320,143,NA,NA,"• Le NPD s'engage à développer des évaluations cumulatives d'impacts et des règles environnementales qui sont mises en place afin de protéger les poissons et les eaux transfrontalières,"
201105,62,62320,144,NA,NA,et d'appliquer des critères basés sur la science afin de surveiller le secteur des sables bitumineux.
201105,62,62320,145,NA,NA,"• Le NPD s'engage à développer une stratégie de sécurité énergétique complète et à long terme, en consultation et en coopération avec les gouvernements provinciaux, territoriaux et autochtones, les syndicats, et les autres parties intéressées, pour bâtir un avenir où il y aura moins d'émissions de carbone."
201105,62,62320,146,NA,NA,Nos politiques énergétiques feront toujours passer les Canadiens à l'avant-plan;
201105,62,62320,147,NA,NA,• Le NPD s'engage à reconnaître que le pétrole et le gaz continueront d'occuper un rôle prépondérant à moyen terme.
201105,62,62320,148,NA,NA,"C'est pourquoi le NPD découragera l'exportation de masse de nos ressources non-transformées, tout en encourageant les industries qui créent des emplois dans différents secteurs, comme la pétrochimie ou les raffineries, ici au Canada, pour maximiser les avantages économiques et les emplois pour les Canadiens."
201105,62,62320,150,NA,NA,"• Le NPD s'engage à créer un fonds d'obligations vertes pour permettre aux Canadiens d'investir pour un avenir durable, en appuyant des solutions comme la recherche, le développement et la commercialisation dans le domaine des énergies durables, ainsi que des projets communautaires dans le domaine des énergies renouvelables."
201105,62,62320,152,NA,NA,"• Le NPD s'engage à mettre en œuvre la Stratégie nationale de transport en commun afin de maintenir et de prolonger le transport en commun partout au pays, avec un mécanisme clair pour assurer un financement durable, prévisible et à long terme;"
201105,62,62320,153,NA,NA,• Le NPD s'engage à allouer immédiatement un cent supplémentaire de la taxe sur l'essence pour le financement du transport en commun dans les municipalités;
201105,62,62320,154,NA,NA,• Le NPD s'engage à encourager le transport en commun en fournissant une exemption fiscale pour les milieux de travail qui procurent une passe de transport en commun à leurs employés.
201105,62,62320,157,NA,NA,"• Le NPD s'engage à bâtir un nouveau partenariat nation-à-nation avec les Premières nations, les Inuits et les Métis de partout au pays, afin de restaurer l'élément central de justice sociale au Canada, et de réconcilier les espoirs des peuples autochtones avec ceux de tous les Canadiens."
201105,62,62320,158,NA,NA,"• Le NPD s'engage à établir ce nouveau partenariat en faisant la promotion des opportunités économiques, en mettant fin à la discrimination à laquelle font face les Autochtones du pays"
201105,62,62320,159,NA,NA,et en appuyant le processus de réparation des torts du passé.
201105,62,62320,161,NA,NA,"••Retirer le plafonnement punitif de 2 % sur le financement des transferts du ministère des Affaires indiennes et du Nord Canada vers les communautés autochtones, politique instaurée par les Libéraux et maintenant défendue par les conservateurs;"
201105,62,62320,162,NA,NA,••Travailler avec les communautés de partout au pays pour réduire le taux de décrochage des étudiants autochtones pour qu'il devienne comparable à ceux des autres Canadiens;
201105,62,62320,163,NA,NA,"••Augmenter l'accès au capital pour le développement des commerces autochtones pour que les Premières nations, les Métis et les Inuits puissent participer complètement à l'économie canadienne;"
201105,62,62320,164,NA,NA,"••Améliorer les infrastructures, comme le logement, les centres de traitement des eaux, les routes et d'autres services essentiels."
201105,62,62320,166,NA,NA,"• Le NPD s'engage à promouvoir la production et la diffusion de contenu canadien sur les chaînes de télévision canadiennes et dans les cinémas canadiens,"
201105,62,62320,167,NA,NA,"et appuie fortement les arts de la scène, les institutions culturelles et les artistes."
201105,62,62320,169,NA,NA,• Le NPD s'engage à garantir que la télévision canadienne et les stations de télévision demeurent une propriété canadienne en maintenant des règles efficaces sur la propriété étrangère;
201105,62,62320,170,NA,NA,• Le NPD s'engage à recadrer le mandat du CRTC afin de promouvoir et de protéger les industries culturelles canadiennes;
201105,62,62320,171,NA,NA,"• Le NPD s'engage à fournir un financement durable au Fonds des Médias du Canada et à Téléfilm Canada,"
201105,62,62320,172,NA,NA,"à augmenter les incitatifs fédéraux pour les films,"
201105,62,62320,173,NA,NA,et à développer une stratégie ciblée pour la promotion des films produits au Canada;
201105,62,62320,174,NA,NA,"• Le NPD s'engage à établir une obligation d'obtention de permis pour les diffuseurs, qui sera basée sur le respect de normes de performance claires, contraignantes et appliquées."
201105,62,62320,176,NA,NA,• Le NPD s'engage à augmenter le financement public pour le Conseil du Canada et mettre en œuvre un étalement fiscal pour les artistes et les travailleurs culturels;
201105,62,62320,177,NA,NA,• Le NPD s'engage à explorer la création d'un nouveau fonds pour les expositions internationales des arts afin de remplacer les programmes Routes Commerciales et PromArt;
201105,62,62320,178,NA,NA,"• Le NPD s'engage à instaurer une bourse équivalente pour les musées canadiens, les édifices historiques et les phares qui font partie du patrimoine;"
201105,62,62320,179,NA,NA,• Le NPD s'engage à instaurer des incitatifs fiscaux pour garantir la restauration et la protection des édifices historiques;
201105,62,62320,180,NA,NA,"• Le NPD s'engage à renforcer la diffusion publique grâce à un financement stable et à long terme pour Radio-Canada, CBC, et d'autres diffuseurs publics,"
201105,62,62320,181,NA,NA,en incluant la capacité de produire un contenu régional et des services internet de qualité;
201105,62,62320,182,NA,NA,• Le NPD s'engage à réformer le CRTC afin de s'assurer que l'organisme reflète mieux la réalité linguistique et culturelle du Québec et des communautés francophones;
201105,62,62320,183,NA,NA,• Le NPD s'engage à développer une culture numérique en ligne afin d'augmenter l'accès au contenu canadien.
201105,62,62320,185,NA,NA,"• Le NPD s'engage à présenter une Stratégie alimentaire canadienne qui combinera des objectifs liés à la santé, à 'environnement, à la qualité de la nourriture et aux choix locaux et biologiques des consommateurs de partout au pays;"
201105,62,62320,186,NA,NA,• Le NPD s'engage à améliorer la salubrité alimentaire en embauchant 200 nouveaux inspecteurs pour l'Agence canadienne d'inspection des aliments;
201105,62,62320,187,NA,NA,"• Le NPD s'engage à renforcer la capacité de l'Agence canadienne d'inspection des aliments à prévenir, détecter et répondre aux maladies liées aux aliments, et à s'assurer que la nourriture importée respectent les mêmes normes environnementales et de santé qui s'appliquent à la nourriture produite au Canada;"
201105,62,62320,188,NA,NA,"• Le NPD s'engage à mettre en application une loi qui rendra obligatoire l'étiquetage adéquat de la nourriture, avec de l'information sur son origine, sa valeur nutritionnelle, et le fait qu'elle soit génétiquement modifiée ou non."
201105,62,62320,190,NA,NA,• Le NPD s'engage à travailler avec les provinces afin de rendre accessible aux agriculteurs des programmes de gestion des risques de l'entreprise à moindres coûts;
201105,62,62320,191,NA,NA,• Le NPD s'engage à réviser les tarifs de transport ferroviaire qui appauvrissent les agriculteurs à travers le Canada;
201105,62,62320,192,NA,NA,"• Le NPD s'engage à assurer la viabilité de l'agriculture canadienne en encourageant les jeunes agriculteurs à continuer dans ce domaine,"
201105,62,62320,193,NA,NA,"et en appuyant les agriculteurs grâce à des programmes de formation, de mentorat, et en s'assurant que les terres arables sont plus accessibles;"
201105,62,62320,194,NA,NA,• Le NPD s'engage à travailler avec les provinces pour moderniser et rendre plus accessibles les programmes de gestion des risques de l'entreprise en coupant les frais de comptabilité;
201105,62,62320,195,NA,NA,• Le NPD s'engage à appuyer la Commission canadienne du blé en tant que guichet unique de commercialisation du blé et de l'orge.
