date,party,pos_corpus,topic,direction,text
201006,22330,768,NA,NA,"Ouders blijven de eerst verantwoordelijke voor hun kind, niet de school."
201006,22330,769,NA,NA,Scholen mogen van ouders verwachten dat zij betrokken zijn bij het wel en wee van hun kind.
201006,22330,770,NA,NA,Burgerschap wordt ook bevorderd door de organisatie van betrokkenheid van ouders en leerlingen.
201006,22330,771,NA,NA,De school is een gemeenschap die kan bijdragen aan leefbaarheid van buurten.
201006,22330,772,NA,NA,De bevoegdheden van ouders en leerlingen in het medezeggenschap worden uitgebreid.
201006,22330,773,NA,NA,Budgetten voor ouders en leerlingen om effectief te participeren in medezeggenschap worden uitgebreid.
201006,22330,774,NA,NA,Ouders krijgen reële invloed op de samenstelling van het schoolbestuur in het basisonderwijs.
201006,22330,775,NA,NA,D66 wil meer flexibiliteit in de invulling van vakanties en waar nodig belemmeringen wegnemen.
201006,22330,776,NA,NA,De keuze om van de mogelijkheden gebruik te maken is aan de school in overleg met de medezeggenschapsraad.
201006,22330,777,NA,NA,"In het onderwijs moeten onderwerpen aan bod komen die belangrijk zijn voor het functioneren van een individu in onze moderne samenleving - zoals de Universele Rechten van de Mens, de rechtsstaat, gelijke behandeling, seksuele diversiteit en de evolutietheorie."
201006,22330,778,NA,NA,"D66 wil dat deze onderwerpen op elke school worden onderwezen, ook als zij niet in lijn zijn met de religieuze opvattingen van de school."
201006,22330,779,NA,NA,"Hetzij als onderdeel van het vak maatschappijleer, hetzij als het vak ´burgerschap´."
201006,22330,780,NA,NA,Docenten zijn bepalend voor het onderwijsresultaat.
201006,22330,781,NA,NA,"Onbevoegde docenten, lesuitval en ‘ophokuren’ zijn in de ogen van leerlingen en hun ouders terecht grote knelpunten."
201006,22330,782,NA,NA,Bovendien staat Nederland aan de vooravond van een groot tekort aan goede leraren door pensionering.
201006,22330,783,NA,NA,In het voortgezet onderwijs gaat in de komende zes jaar 60% van alle docenten met pensioen.
201006,22330,784,NA,NA,"Als antwoord hierop is het ‘Actieplan Leerkracht’ opgesteld, dat zich richt op versterking van het leraarsvak, een betere beloning en een professionelere school."
201006,22330,785,NA,NA,De ambities van dit plan gaan voor D66 echter niet ver genoeg.
201006,22330,786,NA,NA,D66 wil een aantal nog niet uitgevoerde aanbevelingen van de Commissie Rinnooy Kan implementeren en dringt aan op de volgende aanvullende maatregelen:
201006,22330,787,NA,NA,Voor D66 is een betere beloning van het leraarsvak een randvoorwaarde voor kwaliteitsverhoging.
201006,22330,788,NA,NA,"Ook willen we differentiëren: een hogere beloning voor leraren op achterstandsscholen en in exacte vakken, die verder gaat dan het ‘Actieplan Leerkracht’ nu voorschrijft, om de structurele tekorten daar weg te werken."
201006,22330,789,NA,NA,En een leraar die zich bijschoolt mag dat merken in zijn salaris.
201006,22330,790,NA,NA,Dit stimuleert docenten om zichzelf en hun onderwijskwaliteit te blijven verbeteren en vergroot de aantrekkingskracht van het leraarsvak.
201006,22330,791,NA,NA,"Om jonge leerkrachten voor het basisonderwijs te behouden wanneer de economie weer aantrekt, moeten volgens D66 de eerdere Dittrich-gelden verlengd worden."
201006,22330,792,NA,NA,Daarnaast hoeven de leraren in de jaren dat zij lesgeven geen studielening terug te betalen: deze wordt proportioneel kwijtgescholden.
201006,22330,793,NA,NA,D66 wil nog meer investeren in het vak van leraar.
201006,22330,794,NA,NA,"Wij steunen een sterke beroepsorganisatie, een beroepsregister en nascholing."
201006,22330,795,NA,NA,D66 is blij met de aangescherpte toelatingseisen voor de Pabo op gebied van rekenen en taal (havo-niveau).
201006,22330,796,NA,NA,Daarnaast moet de Pabo een specialisatie bieden op het jonge en het oudere kind.
201006,22330,797,NA,NA,Bevoegdheidseisen moeten in het MBO worden ingevoerd en in alle sectoren strenger worden gehandhaafd.
201006,22330,798,NA,NA,Bijscholingsmogelijkheden voor aanvullende bevoegdheden moeten versneld uitgebreid worden.
201006,22330,799,NA,NA,Een betere kwaliteit en positie van leraren vraagt een professionelere school met meer tijd en ruimte voor onderwijs.
201006,22330,800,NA,NA,"Gediplomeerde docenten moeten zo veel mogelijk uren kunnen besteden aan het geven of ontwikkelen van onderwijs en niet aan vergaderingen, voorschriften en rapportages."
201006,22330,801,NA,NA,De vereenvoudiging van bekostiging die D66 voorstelt moet hieraan bijdragen. (Zie ‘Slimmer financieren voor betere kwaliteit’.)
201006,22330,802,NA,NA,"Vanwege het aankomende lerarentekort is het belangrijk om studenten, oud-leerlingen, onderzoekers, opgeleide ouders, praktijklectoren en bedrijven meer bij het onderwijs te betrekken."
201006,22330,803,NA,NA,D66 wil dat scholen meer ruimte krijgen om specifieke taken door anderen te laten uitvoeren.
201006,22330,804,NA,NA,Dit zal ook het aantal zij-instromers en herintreders vergroten door scholen meer ruimte te geven om specifieke taken door anderen te laten uitvoeren.
201006,22330,805,NA,NA,"Daarnaast pleit D66 voor een grotere inzet van digitale leermiddelen en –methoden, omdat kinderen op verschillende manieren leren."
201006,22330,806,NA,NA,D66 komt met een initiatiefwetsvoorstel waarbij de Algemene Wet Gelijke Behandeling zo wordt aangepast dat scholen in het bijzonder onderwijs niet langer het recht hebben om indirect openlijk homoseksuele leerlingen en docenten van school te sturen.
201006,22330,807,NA,NA,De kwaliteit van ons onderwijs kan en moet veel beter.
201006,22330,808,NA,NA,We houden leerlingen een beetje voor de gek: vaak is een zes eigenlijk een vijf.
201006,22330,809,NA,NA,"D66 vindt dat de overheid landelijke kwaliteitsnormen moet vaststellen, samen met scholen, docenten en deskundigen."
201006,22330,810,NA,NA,"De lat moet omhoog voor alle vakken, en ook de bijdrage aan talentontwikkeling moet worden gemeten."
201006,22330,811,NA,NA,"Alle scholen worden door de Onderwijsinspectie getoetst en de norm is gelijk voor elke school, ongeacht de locatie of de samenstelling."
201006,22330,812,NA,NA,"D66 wil centrale examens in het basis-, voortgezet en beroepsonderwijs, als objectieve garantie voor het niveau en een succesvolle doorstroom naar vervolgopleidingen."
201006,22330,813,NA,NA,Ook de talentontwikkeling van de individuele leerling moet beter inzichtelijk worden.
201006,22330,814,NA,NA,"Hoe scholen hun onderwijsprogramma willen inrichten om de kwaliteitsnormen te realiseren, laat D66 over aan de scholen zelf: de professionals in het onderwijs moeten hiervoor alle ruimte krijgen."
201006,22330,815,NA,NA,"D66 wil in het basis-, voortgezet en beroepsonderwijs de kwaliteitsnormen vastleggen en verhogen."
201006,22330,816,NA,NA,"Dit geldt niet alleen voor taal en rekenen, maar ook voor burgerschap, kennis van de Nederlandse rechtstaat en de ontwikkeling van talenten bij kinderen."
201006,22330,817,NA,NA,"Zwakke scholen zullen vaker worden beoordeeld, besproken en begeleid door een versterkte Onderwijsinspectie."
201006,22330,818,NA,NA,D66 wil dat zeer zwakke scholen die binnen één jaar niet verbeterd zijn sluiten.
201006,22330,819,NA,NA,De Tweede Kamer nam hiertoe reeds de motie Pechtold aan.
201006,22330,820,NA,NA,Om sluiting te voorkomen wordt een zwakke school onder curatele gesteld en verplicht een investeringsplan te schrijven.
201006,22330,821,NA,NA,Een schoolbestuur dat er een puinhoop van maakt moet zo snel mogelijk weg.
201006,22330,822,NA,NA,MBO-opleidingen die niet aan de kwaliteitseisen voldoen moeten snel verbeteren.
201006,22330,823,NA,NA,Als de opleiding na een jaar niet is verbeterd mag ze geen nieuwe studenten aannemen.
201006,22330,824,NA,NA,"D66 wil een sterkere onderwijsinspectie, die de hogere kwaliteitsnormen gaat toetsen en handhaven."
201006,22330,825,NA,NA,"Daarnaast pleit D66 ervoor dat de Onderwijsinspectie haar oordeel differentieert naar uitstekend, goed, voldoende, zwak en zeer zwak."
201006,22330,826,NA,NA,Dat werkt voor iedereen motiverend.
201006,22330,827,NA,NA,D66 wil dat alle ouders bewust een keuze kunnen maken voor de beste school voor hun kinderen.
201006,22330,828,NA,NA,"De Onderwijsinspectie moet de prestaties van scholen ten opzichte van de centrale kwaliteitsnorm inzichtelijk en vergelijkbaar bekend maken, op gemeentelijk niveau (bij voorkeur via internet)."
201006,22330,829,NA,NA,D66 wil naast de centrale examens in het voortgezet onderwijs ook centrale eindtoetsen in het basisonderwijs en het MBO invoeren.
201006,22330,830,NA,NA,Voor het basisonderwijs betekent dit dat elke school mee moet doen aan de Cito-eindtoets en dat daar geen leerlingen van mogen worden uitgesloten.
201006,22330,831,NA,NA,"Op MBO-opleidingen die doorstroommogelijkheden bieden tot het HBO, wil D66 centrale examens voor Nederlands, Engels en wiskunde."
201006,22330,832,NA,NA,Ouders en kinderen hebben recht op inzicht in de ontwikkeling én vervolgens op extra inspanning van de school om achterstanden weg te werken.
201006,22330,833,NA,NA,"Sommige leerlingen, vooral jongeren met taalachterstand, krijgen een te laag schooladvies dat niet aansluit op hun werkelijke intelligentieniveau."
201006,22330,834,NA,NA,D66 is daarom voorstander van regelmatige toetsing van leerlingen in verschillende fasen van hun schoolcarrière.
201006,22330,835,NA,NA,"D66 wil naast de Cito-toets in groep 8 ook objectieve toetsen voor het basisonderwijs aan het einde van groep 2, 4 en 6."
201006,22330,836,NA,NA,"Ook in het vervolgonderwijs moet tussentijdse toetsing mogelijk worden, zoals een centrale rekentoets in het tweede jaar van VMBO, HAVO en VWO."
201006,22330,837,NA,NA,Dit biedt scholen en leerlingen de mogelijkheid om tijdig bij te sturen en eventuele doorstroming naar een hoger onderwijsniveau mogelijk te maken.
201006,22330,838,NA,NA,D66 wil dat leerlingen zich kunnen richten op waar ze sterk in zijn en makkelijker kunnen doorstromen naar vervolgonderwijs.
201006,22330,839,NA,NA,"Naast de huidige mogelijkheid van meer vakken, komt er de mogelijkheid voor het doen van een eindexamen in een vak op een hoger niveau."
201006,22330,840,NA,NA,Jonge talenten die als nieuwe leraren deelnemen aan het initiatief ‘Eerst de Klas’ worden wat D66 betreft ingezet op achterstandsscholen zoals dat ook succesvol gebeurt in de Verenigde Staten en het Verenigd Koninkrijk.
201006,22330,841,NA,NA,Sommige jongeren hebben een speciale leeromgeving nodig om het maximale uit hun talenten te halen.
201006,22330,842,NA,NA,"D66 wil meer ruimte voor het voortgezet speciaal onderwijs, voor leerlingen die extra aandacht nodig hebben en die niet terecht kunnen in het VMBO of MBO."
201006,22330,843,NA,NA,Goed beroepsonderwijs dat ieders talenten optimaal ontwikkelt is voor Nederland van groot belang.
201006,22330,844,NA,NA,Het levert vakmensen af voor de arbeidsmarkt en is via doorstroom naar het HBO een belangrijke potentiële bron voor toekomstige hoger opgeleiden.
201006,22330,845,NA,NA,"Op dit moment zijn er honderden opleidingen, die niet altijd even goed aansluiten op vervolgopleidingen."
201006,22330,846,NA,NA,De doorstroming moet beter en het niveau omhoog.
201006,22330,847,NA,NA,(V)MBO scholen moeten het potentieel in iedere leerling willen ontdekken en ontwikkelen en de leerling klaarstomen en aanmoedigen voor de volgende stap.
201006,22330,848,NA,NA,Daarom wil D66 een doorstroombonus: (VMBO scholen ontvangen een bonus wanneer hun leerlingen – nadat ze van school zijn – hogere en andere diploma’s halen.
201006,22330,849,NA,NA,In de voetbal wereld heeft dit systeem geïllustreerd dat opleiden loont.
201006,22330,850,NA,NA,D66 wil een duidelijker scheiding tussen de basis- en kaderleerweg op het VMBO.
201006,22330,851,NA,NA,Leerlingen die minder theoretisch ingesteld zijn worden opgeleid tot vakmensen.
201006,22330,852,NA,NA,Tegelijkertijd moet het niveau van de kaderleerweg worden verhoogd.
201006,22330,853,NA,NA,De gemengde leerweg moet worden gestaakt.
201006,22330,854,NA,NA,In plaats daarvan kunnen leerlingen een extra beroepsgericht vak volgen bij de theoretische leerweg.
201006,22330,855,NA,NA,"D66 steunt initiatieven waarbij VMBO en MBO intensief samenwerken, zodat deze beide onderwijsvormen beter op elkaar aansluiten."
201006,22330,856,NA,NA,Het aantal examenrichtingen op het VMBO kan omlaag: elke examenrichting moet duidelijk relateren aan een van de zestien MBO-richtingen.
201006,22330,857,NA,NA,Zo kunnen VMBO-leerlingen eenvoudiger doorstromen naar het MBO en wordt de kans dat leerlingen afhaken kleiner.
201006,22330,858,NA,NA,"Bij tekortschieten mogen leerlingen een jaar langer blijven en hoeven zij in dat jaar niet alle vakken opnieuw te doen, maar worden ze gericht bijgeschoold in de probleemvakken met behoud van een volledig programma."
201006,22330,859,NA,NA,Op het VMBO moet het mogelijk zijn om de studiekeuze langer uit te stellen.
201006,22330,860,NA,NA,Scholen moeten meer aandacht besteden aan begeleiding.
201006,22330,861,NA,NA,D66 wil dat studenten en onderzoekers in heel Europa terecht kunnen.
201006,22330,862,NA,NA,D66 wil daarom naar een eenduidige classificatie zodat onderwijsstelsels beter op elkaar aansluiten.
201006,22330,863,NA,NA,Intensievere Europese samenwerking bij het accrediteren van opleidingen en het waarborgen van kwaliteitseisen zijn hier logische onderdelen van.
201006,22330,864,NA,NA,Voor veel beroepsopleidingen zijn nu geen speciale bevoegdheden vereist.
201006,22330,865,NA,NA,D66 wil stimuleren dat scholen hun leraren in staat stellen deze bevoegdheden wel te behalen.
201006,22330,866,NA,NA,"Dit vraagt wel om een verkort, aangepast programma voor mensen die nu in het MBO praktijklessen geven of ondersteunen."
201006,22330,867,NA,NA,Voor D66 beperkt internationalisering van het onderwijs zich niet tot het hoger onderwijs.
201006,22330,868,NA,NA,"Ook in het MBO moeten leerlingen de mogelijkheid krijgen via internationale stages, uitwisselingen en opleidingen hun horizon te verbreden."
201006,22330,869,NA,NA,Scholen moeten een structurele band ontwikkelen met bedrijven en overheidsinstellingen om zo meer stageplaatsen voor de leerlingen te creëren en te kunnen garanderen.
201006,22330,870,NA,NA,Ze kunnen stagebedrijven een verantwoordelijkheid geven in het leerproces.
201006,22330,871,NA,NA,"Door bedrijven een deel van de toetsen te laten afnemen, creëert de school betrokkenheid bij de leerling en zijn opleiding."
201006,22330,872,NA,NA,Innovatie en ondernemerschap zijn de motor van onze economie.
201006,22330,873,NA,NA,"De aanvoerleiding van kennis, kenniswerkers en ondernemers is echter dichtgeslibd."
201006,22330,874,NA,NA,"Er zijn veel goede maar weinig excellente studenten, vele maar kleine onderzoekfondsen, talrijke maar weinig effectieve subsidieregelingen voor innovatief ondernemerschap en veel aanbodgerichte maar weinig vraaggedreven bestuurs- en beleidsorganen en instellingen."
201006,22330,875,NA,NA,Versnippering en nivellering belemmeren het kennispotentieel.
201006,22330,876,NA,NA,"D66 wil dat hoger onderwijs, onderzoek en het bedrijfsleven beter op elkaar gaan aansluiten en dat excelleren wordt gestimuleerd."
201006,22330,877,NA,NA,Individuele opleidingen kunnen echter besluiten een instellingsnumerus fixus te handhaven om de kwaliteit van de opleiding te waarborgen.
